datetime;predefinedLocationReference;averageVehicleSpeed;travelTime;travelTimeReliability;trafficStatus;vehicleProbeMeasurement;Geo Point;Geo Shape;gml_id;id_rva_troncon_fcd_v1_1;hierarchie;hierarchie_dv;denomination;insee;sens_circule;vitesse_maxi
2025-11-04T17:24:00+01:00;10315_D;76;7;60;freeFlow;1;48.044721629564314, -1.6478302559610478;"{""coordinates"": [[-1.648863308207336, 48.044699405947306], [-1.648174409277923, 48.04468768834095], [-1.648165623808399, 48.04468786082142], [-1.647491798319151, 48.04472585889285], [-1.647485367653936, 48.04472639709358], [-1.646799964878395, 48.04480266197822]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5454;5454;Réseau d'armature;Réseau de transit;Route départementale 34;35206;;70
2025-11-04T17:24:00+01:00;10315_G;55;10;52;freeFlow;1;48.04482919776599, -1.6478414070565799;"{""coordinates"": [[-1.646826312281005, 48.044909137529984], [-1.647508517261596, 48.04483322847474], [-1.648174726918682, 48.04479565987867], [-1.648859227510562, 48.044807302653325]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5457;5457;Réseau d'armature;Réseau de transit;Route départementale 34;35206;;70
2025-11-04T17:24:00+01:00;11579_D;77;3;45;freeFlow;1;48.05315289782038, -1.6647692523936504;"{""coordinates"": [[-1.664836558485262, 48.05283907284332], [-1.66483008199996, 48.05289683167433], [-1.664695680659715, 48.05346563533546]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5456;5456;Réseau d'appui;Réseau structurant;Route départementale 82;35206;;80
2025-11-04T17:24:00+01:00;11579_G;54;5;45;heavy;1;48.05316542840295, -1.66492923465493;"{""coordinates"": [[-1.664854681179448, 48.05348252316887], [-1.664989597939636, 48.05291153072684], [-1.664990362823412, 48.05290713246796], [-1.66499708688846, 48.05284716396599]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5443;5443;Réseau d'appui;Réseau structurant;Route départementale 82;35206;;80
2025-11-04T17:24:00+01:00;11652;45;31;100;heavy;3;48.07494914823076, -1.695615566442059;"{""coordinates"": [[-1.696161881123269, 48.07325637696742], [-1.696063602103754, 48.07357934715254], [-1.695693332932737, 48.0747734664824], [-1.695371204394512, 48.075767830871996], [-1.695201348627547, 48.076196844008074], [-1.694926211042371, 48.076573815060236]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5442;5442;Réseau d'appui;Réseau structurant;Route départementale 837;35206;Sens unique;90
2025-11-04T17:24:00+01:00;11654;19;7;100;congested;5;48.06285401835627, -1.6994544873049928;"{""coordinates"": [[-1.69939666084956, 48.06300113252478], [-1.699512313760426, 48.062706904187756]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5445;5445;Réseau d'appui;Réseau structurant;Route départementale 837;35066;Sens unique;70
2025-11-04T17:24:00+01:00;11777_D;10;8;52;congested;1;48.04408857934558, -1.66548269877037;"{""coordinates"": [[-1.66556516459862, 48.04407794858163], [-1.66540023294212, 48.04409921010952]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5444;5444;Réseau d'armature;Réseau de transit;Route départementale 34;35206;;70
2025-11-04T17:24:00+01:00;11777_G;41;1;45;heavy;1;48.04419457000906, -1.665513084355858;"{""coordinates"": [[-1.665430618364788, 48.0442052007946], [-1.665595550346928, 48.044183939223544]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5447;5447;Réseau d'armature;Réseau de transit;Route départementale 34;35206;;70
2025-11-04T17:24:00+01:00;11781_D;40;2;45;freeFlow;1;48.04507971353305, -1.6647730596169343;"{""coordinates"": [[-1.664807646192884, 48.044971725540954], [-1.664738473040985, 48.04518770152512]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5446;5446;Réseau d'appui;Réseau structurant;Rue de Rennes;35206;;30
2025-11-04T17:24:00+01:00;11781_G;90;1;30;freeFlow;1;48.04510237684772, -1.664930428489545;"{""coordinates"": [[-1.664895842227151, 48.045210364886685], [-1.664965014751939, 48.04499438880876]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5449;5449;Réseau d'appui;Réseau structurant;Rue de Rennes;35206;;30
2025-11-04T17:24:00+01:00;11784_D;40;1;45;freeFlow;1;48.047111343358885, -1.6648112767673304;"{""coordinates"": [[-1.664788470260239, 48.04707506701535], [-1.664834083274422, 48.04714761970242]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5448;5448;Réseau d'appui;Réseau structurant;Rue de Rennes;35206;;30
2025-11-04T17:24:00+01:00;11784_G;90;1;30;freeFlow;1;48.04706941722454, -1.6649595996203794;"{""coordinates"": [[-1.664982406213057, 48.04710569353894], [-1.664936793027701, 48.04703314091014]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5435;5435;Réseau d'appui;Réseau structurant;Rue de Rennes;35206;;30
2025-11-04T17:24:00+01:00;11785_D;40;1;45;freeFlow;1;48.04750034471482, -1.6648332549489189;"{""coordinates"": [[-1.664849362715798, 48.04745682212751], [-1.664817147182039, 48.047543867302124]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5434;5434;Réseau d'appui;Réseau structurant;Rue de Rennes;35206;;30
2025-11-04T17:24:00+01:00;11785_G;54;1;45;freeFlow;1;48.04752634066933, -1.664989481070002;"{""coordinates"": [[-1.664973373426551, 48.047569863278305], [-1.665005588713452, 48.04748281806035]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5437;5437;Réseau d'appui;Réseau structurant;Rue de Rennes;35206;;30
2025-11-04T17:24:00+01:00;12060_D;76;9;60;freeFlow;1;48.04495500708082, -1.6453972138989261;"{""coordinates"": [[-1.646800270432397, 48.04480262838479], [-1.643994157365455, 48.04510738577686]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5436;5436;Réseau d'armature;Réseau de transit;Route départementale 34;35206;;70
2025-11-04T17:24:00+01:00;12060_G;55;13;52;freeFlow;1;48.045061550130484, -1.6454229473772497;"{""coordinates"": [[-1.644019888028107, 48.0452139291375], [-1.646826006726392, 48.04490917112347]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5439;5439;Réseau d'armature;Réseau de transit;Route départementale 34;35206;;70
2025-11-04T17:24:00+01:00;1242_D;66;2;60;freeFlow;1;48.044691685444704, -1.6115202124333143;"{""coordinates"": [[-1.611387128775853, 48.044689940819076], [-1.611653296090776, 48.04469343007033]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5438;5438;Réseau d'armature;Réseau de transit;Route départementale 34;35352;;70
2025-11-04T17:24:00+01:00;1242_G;9;13;60;congested;1;48.0445837746568, -1.611523358456343;"{""coordinates"": [[-1.611656441836124, 48.04458551927881], [-1.611390275076562, 48.04458203003479]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5441;5441;Réseau d'armature;Réseau de transit;Route départementale 34;35352;;70
2025-11-04T17:24:00+01:00;1285_D;64;1;60;freeFlow;1;48.04470777286132, -1.6148580100536973;"{""coordinates"": [[-1.614798826326607, 48.044707102127965], [-1.614917193780788, 48.04470844359468]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5440;5440;Réseau d'armature;Réseau de transit;Route départementale 34;35352;;70
2025-11-04T17:24:00+01:00;1285_G;16;4;60;congested;1;48.04459985685961, -1.6148607299545983;"{""coordinates"": [[-1.614919913558182, 48.04460052759158], [-1.614801546351015, 48.04459918612765]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5427;5427;Réseau d'armature;Réseau de transit;Route départementale 34;35352;;70
2025-11-04T17:24:00+01:00;13514;41;5;75;heavy;2;48.08052762422041, -1.7944973057785276;"{""coordinates"": [[-1.794208349261236, 48.08070371088515], [-1.794261559173344, 48.08069870529771], [-1.794313541486202, 48.0806895920337], [-1.794375622800966, 48.08067264169141], [-1.794433384231913, 48.08064984187225], [-1.794485604955232, 48.08062167337682], [-1.794531182337114, 48.0805887310297], [-1.794569153623744, 48.080551711058305], [-1.794598719976164, 48.08051139476954], [-1.794619254345223, 48.08046863199924], [-1.794630324415588, 48.08042432753783], [-1.794631696966016, 48.08037941571511], [-1.794623341723871, 48.080334844018175], [-1.794608776379917, 48.08029814808932], [-1.794587650905651, 48.080262912725146], [-1.79456028035928, 48.080229662771366]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5426;5426;Réseau d'armature;Réseau de transit;Rond-point;35196;Sens unique;80
2025-11-04T17:24:00+01:00;13515;43;3;75;heavy;2;48.08012937066682, -1.7943573961527377;"{""coordinates"": [[-1.79456028035928, 48.080229662771366], [-1.794528032700583, 48.08019973254172], [-1.794490658689865, 48.08017261065795], [-1.794448698976561, 48.08014868819063], [-1.794392379881395, 48.08012432311105], [-1.79433138705796, 48.080105683459486], [-1.794267006458393, 48.080093163451416], [-1.794200598004025, 48.08008702715414], [-1.794133562936129, 48.0800874044427]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5429;5429;Réseau d'armature;Réseau de transit;Rond-point;35196;Sens unique;80
2025-11-04T17:24:00+01:00;13516;39;3;60;heavy;1;48.08069710582918, -1.794096406730662;"{""coordinates"": [[-1.793985799463481, 48.080678744682174], [-1.794039276749325, 48.080691872073956], [-1.794094760647149, 48.08070048469957], [-1.79415140647465, 48.08070445108253], [-1.794208349261236, 48.08070371088515]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5428;5428;Réseau d'armature;Réseau de transit;Rond-point;35196;Sens unique;80
2025-11-04T17:24:00+01:00;13549_D;44;8;75;heavy;2;48.082018554616745, -1.7938770503508001;"{""coordinates"": [[-1.793981752619757, 48.08157531235763], [-1.793861184408101, 48.08207355280082], [-1.793860945749772, 48.08207460452029], [-1.793778602202306, 48.08246321589397]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5431;5431;Réseau d'armature;Réseau de transit;Route départementale 288;35196;;80
2025-11-04T17:24:00+01:00;13549_G;44;8;57;heavy;1;48.082034780009536, -1.7940362923262796;"{""coordinates"": [[-1.793938076536509, 48.08247838795754], [-1.794020307319705, 48.082090303116374], [-1.794140746971925, 48.08159258758265]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5430;5430;Réseau d'armature;Réseau de transit;Route départementale 288;35196;;80
2025-11-04T17:24:00+01:00;13557_D;32;11;75;heavy;2;48.08114007190155, -1.7940691700201679;"{""coordinates"": [[-1.794128018360089, 48.080699879740735], [-1.79407671826156, 48.081182865917555], [-1.793981752620591, 48.0815753123666]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5433;5433;Réseau d'armature;Réseau de transit;Route départementale 288;35196;;80
2025-11-04T17:24:00+01:00;13557_G;28;14;73;heavy;2;48.081152567713914, -1.7942291574856457;"{""coordinates"": [[-1.794140746971091, 48.08159258757366], [-1.794236289924354, 48.08119775035724], [-1.794237124991429, 48.081192943970485], [-1.794288680174299, 48.080707541973474]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5432;5432;Réseau d'armature;Réseau de transit;Route départementale 288;35196;;80
2025-11-04T17:24:00+01:00;14364;113;18;100;freeFlow;4;48.079653645144205, -1.7932193028441303;"{""coordinates"": [[-1.790579067498408, 48.0815016122147], [-1.792507929081594, 48.080159567060285], [-1.793767428716549, 48.079260902941506], [-1.793893748978228, 48.07917340153829], [-1.794929276054371, 48.078456075881874], [-1.795858511690505, 48.07780421128484]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5419;5419;Réseau national;Route nationale;Route nationale 24;35076;Sens unique;110
2025-11-04T17:24:00+01:00;14365;117;17;100;freeFlow;3;48.07906432342529, -1.7938632657824196;"{""coordinates"": [[-1.796526341522047, 48.07723337534579], [-1.795261306800205, 48.07807953737222], [-1.793862401383582, 48.079060179576445], [-1.793548824984337, 48.079279991625185], [-1.791214528397336, 48.08091620998619]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5418;5418;Réseau national;Route nationale;Route nationale 24;35076;Sens unique;110
2025-11-04T17:24:00+01:00;15029_D;65;38;60;freeFlow;1;48.06085155217433, -1.7709009302957024;"{""coordinates"": [[-1.775443043405672, 48.06059174963956], [-1.773723388557959, 48.06068735894911], [-1.773723113508035, 48.060687374561674], [-1.772182025909074, 48.060776601434235], [-1.769969637274122, 48.06089412442568], [-1.769969015754885, 48.060894159058144], [-1.768258661335959, 48.06099392788871], [-1.768255397254288, 48.06099416330846], [-1.767091780914194, 48.06109420955659], [-1.766955137462789, 48.06110595693248], [-1.766954491685324, 48.061106014227796], [-1.766362321128327, 48.06116019020781]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5421;5421;Réseau d'armature;Réseau de transit;Route départementale 34;35076;;80
2025-11-04T17:24:00+01:00;15029_G;39;62;60;heavy;1;48.06095885196895, -1.7709184741592452;"{""coordinates"": [[-1.766384092484107, 48.061267130002015], [-1.7669759415292, 48.0612129834346], [-1.767112262408051, 48.0612012637886], [-1.768274252868774, 48.06110135734455], [-1.769982664535892, 48.061001701829184], [-1.772195029961241, 48.06088418005932], [-1.772195595961978, 48.06088414864057], [-1.773736832158278, 48.0607949131745], [-1.775456353020154, 48.06069931131267]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5420;5420;Réseau d'armature;Réseau de transit;Route départementale 34;35076;;80
2025-11-04T17:24:00+01:00;15062;35;4;60;heavy;1;48.06080526223627, -1.7755667960711454;"{""coordinates"": [[-1.775449698205988, 48.060645530476584], [-1.775455928247206, 48.060680466922285], [-1.775468224704175, 48.06071467263954], [-1.775486417689925, 48.06074767707859], [-1.775510202550138, 48.06077903511722], [-1.77553920412083, 48.060808353226435], [-1.77557303969856, 48.060835243597055], [-1.775622951798108, 48.06086554867554], [-1.775679031969305, 48.0608905400063], [-1.775740033636449, 48.060909661131134]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5423;5423;Réseau d'armature;Réseau de transit;Rond-point des Villeneuves;35076;Sens unique;80
2025-11-04T17:24:00+01:00;15063;36;4;64;heavy;2;48.060347325059894, -1.775984287856189;"{""coordinates"": [[-1.776225445424763, 48.06041710155603], [-1.776187623725483, 48.06039355008919], [-1.776146013120865, 48.06037307049453], [-1.776101165793328, 48.06035593538589], [-1.776042973716058, 48.06033981654155], [-1.775982003735097, 48.060329284083494], [-1.775919438861237, 48.06032454204141], [-1.775856498838797, 48.06032568297903], [-1.775794408932271, 48.060332684786665], [-1.775732397442181, 48.06034593911128]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5422;5422;Réseau d'armature;Réseau de transit;Rond-point des Villeneuves;35076;Sens unique;80
2025-11-04T17:24:00+01:00;15064;39;4;60;heavy;1;48.060465143977616, -1.7755540977447732;"{""coordinates"": [[-1.775732397442181, 48.06034593911128], [-1.775676219494743, 48.06036418475779], [-1.775624309506717, 48.06038742735093], [-1.775577651012962, 48.06041522589135], [-1.775537124336673, 48.06044705535895], [-1.775503340113958, 48.06048267229303], [-1.775477278935703, 48.06052109512607], [-1.775459446858797, 48.06056157469182], [-1.775450194552447, 48.06060332412659], [-1.775449698205988, 48.060645530476584]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5425;5425;Réseau d'armature;Réseau de transit;Rond-point des Villeneuves;35076;Sens unique;80
2025-11-04T17:24:00+01:00;15065;20;9;100;congested;3;48.06088218686456, -1.7760480989218623;"{""coordinates"": [[-1.775740033636449, 48.060909661131134], [-1.775793905517707, 48.060920838518385], [-1.775849437556436, 48.06092742396161], [-1.775912343011731, 48.06092922856621], [-1.775975011735133, 48.06092514762941], [-1.776036223555572, 48.060915258920716], [-1.776094785089188, 48.06089975534724], [-1.776149560209344, 48.06087894008208], [-1.776202796695035, 48.06085123095581], [-1.776249281160532, 48.060818514594395], [-1.776287976127319, 48.060781520826815], [-1.776318017054259, 48.060741075923914]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5424;5424;Réseau d'armature;Réseau de transit;Rond-point des Villeneuves;35076;Sens unique;80
2025-11-04T17:24:00+01:00;15066;35;4;88;heavy;3;48.060567943928625, -1.7763162649377175;"{""coordinates"": [[-1.776318017054259, 48.060741075923914], [-1.776332975577797, 48.060712477560834], [-1.776346550110281, 48.06067126200848], [-1.776351435712467, 48.06062918129862], [-1.776347537512515, 48.06058705492312], [-1.776334931290926, 48.06054570158366], [-1.776313862315524, 48.06050592662401], [-1.776289655128805, 48.06047406182463], [-1.776260046505046, 48.06044431675636], [-1.776225445424763, 48.06041710155603]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5411;5411;Réseau d'armature;Réseau de transit;Rond-point des Villeneuves;35076;Sens unique;80
2025-11-04T17:24:00+01:00;15067_D;52;81;75;heavy;2;48.06443709294832, -1.7810956526508581;"{""coordinates"": [[-1.776295279157476, 48.060792844128464], [-1.776905068297742, 48.060913200370116], [-1.777562658571929, 48.06111738083258], [-1.778211417968429, 48.061388740992996], [-1.778669202864205, 48.061635578925554], [-1.779105561861626, 48.061942395039445], [-1.779344144268869, 48.06214528737489], [-1.779374271201598, 48.062170906835064], [-1.779692624798556, 48.06246006127119], [-1.7799836839547, 48.06280625834433], [-1.780200534046794, 48.06307899331758], [-1.780201047860916, 48.06307962923895], [-1.780837694474335, 48.06385510900532], [-1.781497604733429, 48.06466697125718], [-1.781497790971568, 48.06466719906754], [-1.782363384957152, 48.06571996789128], [-1.7823637043799, 48.06572035266163], [-1.783129398627966, 48.066633865520735], [-1.783130005611966, 48.06663457695321], [-1.783883300338494, 48.06750213919488], [-1.783883835106348, 48.067502745924976], [-1.78483506372408, 48.06856603395165], [-1.785008564257964, 48.06875996772802], [-1.785009316267554, 48.06876079148802], [-1.785259055293388, 48.069028940073935]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5410;5410;Réseau d'armature;Réseau de transit;Route départementale 288;35076;;80
2025-11-04T17:24:00+01:00;15067_G;64;66;46;freeFlow;4;48.06434637042733, -1.7811938678363142;"{""coordinates"": [[-1.785395656828299, 48.06897178714339], [-1.78514629887394, 48.068704048478494], [-1.784973168545909, 48.06851052908382], [-1.784022208480286, 48.06744754442323], [-1.783269484159864, 48.06658064178633], [-1.782504248562941, 48.065667679063395], [-1.781638904641655, 48.06461521786908], [-1.780979004445785, 48.06380337071505], [-1.780978841638171, 48.06380317141468], [-1.78034237191434, 48.06302790969323], [-1.780125329553001, 48.0627549338389], [-1.780124419092598, 48.06275382049959], [-1.779830468402487, 48.06240418522793], [-1.77982510843264, 48.062398634819644], [-1.779503061231102, 48.0621061262377], [-1.779501510568952, 48.06210476361694], [-1.779470592307727, 48.06207847126674], [-1.779229666594302, 48.0618735865856], [-1.779224709839009, 48.061869756139494], [-1.778782069863325, 48.06155852417041], [-1.778774259440993, 48.06155371147978], [-1.778308578557459, 48.061302616291506], [-1.778300737246666, 48.06129888252205], [-1.777643647912961, 48.06102403833111], [-1.77763486615479, 48.06102085427689], [-1.776967343827364, 48.06081359001464], [-1.776956246079399, 48.06081078934773], [-1.776340754905491, 48.06068930771437]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5413;5413;Réseau d'armature;Réseau de transit;Route départementale 288;35076;;80
2025-11-04T17:24:00+01:00;15104_D;50;80;75;heavy;2;48.073235133479685, -1.7891856992293145;"{""coordinates"": [[-1.785259051964534, 48.069028936508836], [-1.786264195327117, 48.07010832758782], [-1.787231019611321, 48.07114585129144], [-1.78723127746478, 48.07114612614251], [-1.788398614130672, 48.07238214533619], [-1.789406584334708, 48.07346842417645], [-1.790439217260378, 48.074581521836635], [-1.790439589213542, 48.07458191889811], [-1.791325260604684, 48.07551831701374], [-1.79227564960091, 48.07654612176374], [-1.792800642692606, 48.077113858626994], [-1.793086977525425, 48.07746372541394]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5412;5412;Réseau d'armature;Réseau de transit;Route départementale 288;35076;;80
2025-11-04T17:24:00+01:00;15104_G;73;54;25;freeFlow;1;48.073180541085506, -1.789324687578002;"{""coordinates"": [[-1.793228191353924, 48.07741182411158], [-1.792940826994974, 48.07706070050946], [-1.792938671103531, 48.07705822457707], [-1.792412550036188, 48.07648926954542], [-1.791461943093807, 48.075461232025496], [-1.791461507041561, 48.07546076578122], [-1.790575801648315, 48.07452433431974], [-1.789543343962294, 48.073411428712134], [-1.788535200018671, 48.072324965719986], [-1.788534858970488, 48.07232460142021], [-1.787367478297332, 48.07108853906374], [-1.786400786791207, 48.07005116078387], [-1.785395660157155, 48.068971790708495]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5415;5415;Réseau d'armature;Réseau de transit;Route départementale 288;35076;;80
2025-11-04T17:24:00+01:00;15111;111;3;100;freeFlow;3;48.08121218030474, -1.7907897218795679;"{""coordinates"": [[-1.791214528397336, 48.08091620998619], [-1.790509873900503, 48.08140690297927], [-1.790365612619176, 48.08150914313297]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5414;5414;Réseau national;Route nationale;Route nationale 24;35076;Sens unique;110
2025-11-04T17:24:00+01:00;15113;39;5;100;heavy;3;48.080193190663294, -1.7938891971882505;"{""coordinates"": [[-1.794133562936129, 48.0800874044427], [-1.79406278793918, 48.0801027330395], [-1.793994489776336, 48.080122473084415], [-1.793929280193134, 48.08014644946533], [-1.793867742988644, 48.08017444678388], [-1.793810429074468, 48.080206214067104], [-1.793773796248032, 48.080245397504676], [-1.793746066037502, 48.08028773577065], [-1.793727827207699, 48.08033232837831], [-1.793722072439231, 48.08035691790298], [-1.793719243716315, 48.08038173590801]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5417;5417;Réseau d'armature;Réseau de transit;Rond-point;35076;Sens unique;80
2025-11-04T17:24:00+01:00;15114;35;4;100;heavy;3;48.08055757553529, -1.793818446450926;"{""coordinates"": [[-1.793719243716315, 48.08038173590801], [-1.793721456431867, 48.08042619261867], [-1.793732890704737, 48.080470013190215], [-1.793748090213879, 48.080503177221495], [-1.793768661328986, 48.080535013226395], [-1.793794303196354, 48.08056514895702], [-1.793824661864482, 48.08059324862437], [-1.793859425919199, 48.08061895664118], [-1.793898214277176, 48.080641934745195], [-1.793940515459286, 48.08066193212013], [-1.793985799463481, 48.080678744682174]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5416;5416;Réseau d'armature;Réseau de transit;Rond-point;35076;Sens unique;80
2025-11-04T17:24:00+01:00;15117;47;3;75;heavy;2;48.078079410572364, -1.793272401717373;"{""coordinates"": [[-1.793010415304335, 48.07799738981235], [-1.793064680199473, 48.078030639205984], [-1.793125323516951, 48.07805850478849], [-1.793191162456164, 48.07808044292581], [-1.793260917466013, 48.07809602666708], [-1.793333230494959, 48.07810495399566], [-1.793405349192388, 48.078107113536426], [-1.793477226691479, 48.07810260907533], [-1.793547497928326, 48.07809152639848]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5403;5403;Réseau d'armature;Réseau de transit;Rond-point;35076;Sens unique;80
2025-11-04T17:24:00+01:00;15118;48;2;100;heavy;3;48.07791099584271, -1.7929298576311015;"{""coordinates"": [[-1.792871646453296, 48.07780870736745], [-1.792885285869722, 48.07785041109285], [-1.792906342664521, 48.077890706891125], [-1.792934507639509, 48.07792900207499], [-1.792969368435035, 48.07796473709651], [-1.793010415304335, 48.07799738981235]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5402;5402;Réseau d'armature;Réseau de transit;Rond-point;35076;Sens unique;80
2025-11-04T17:24:00+01:00;15119;46;4;100;heavy;3;48.077590340701725, -1.7929655387535064;"{""coordinates"": [[-1.793157584475141, 48.07743777478449], [-1.793103497501428, 48.07745852116732], [-1.793053463383302, 48.077483420436614], [-1.793008191865882, 48.07751212217598], [-1.792968320217698, 48.077544219516355], [-1.792928880732808, 48.07758580518736], [-1.792898460678745, 48.07763066521829], [-1.792877653903068, 48.07767792504811], [-1.792866864563609, 48.0777266657594], [-1.792866301679022, 48.07777593782249], [-1.792868409807725, 48.07779236460615], [-1.792871646453296, 48.07780870736745]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5405;5405;Réseau d'armature;Réseau de transit;Rond-point;35076;Sens unique;80
2025-11-04T17:24:00+01:00;15120;29;7;60;heavy;1;48.077430125677125, -1.7934782229578308;"{""coordinates"": [[-1.793785259502606, 48.07751861631985], [-1.793737747288325, 48.07748724111849], [-1.793684701806915, 48.07746013937598], [-1.793626972916763, 48.07743774513436], [-1.79355901165119, 48.07741893814335], [-1.793487804961793, 48.07740665306049], [-1.793414739909571, 48.07740112849522], [-1.793341239767407, 48.077402471781895], [-1.79326873287946, 48.0774106566746], [-1.793212032279302, 48.07742214364693], [-1.793157584475141, 48.07743777478449]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5404;5404;Réseau d'armature;Réseau de transit;Rond-point;35076;Sens unique;80
2025-11-04T17:24:00+01:00;15121;29;4;60;heavy;1;48.07763496075057, -1.7938736098649377;"{""coordinates"": [[-1.793918619398378, 48.077772761439725], [-1.793918264174526, 48.07773178320125], [-1.793910864856591, 48.077691106071775], [-1.793896520143357, 48.077651271137015], [-1.793875420578076, 48.07761280934126], [-1.793850400189352, 48.077579331456356], [-1.793820232872412, 48.07754781566574], [-1.793785259502606, 48.07751861631985]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5407;5407;Réseau d'armature;Réseau de transit;Rond-point;35076;Sens unique;80
2025-11-04T17:24:00+01:00;15122;31;5;22;heavy;1;48.07796911041048, -1.7937687347457671;"{""coordinates"": [[-1.793547497928326, 48.07809152639848], [-1.793594869289009, 48.078080025683896], [-1.793640405167104, 48.07806557361468], [-1.793683695272016, 48.07804829905463], [-1.793741981024579, 48.07801826016315], [-1.793793461707402, 48.07798307744638], [-1.793837133249166, 48.07794343623638], [-1.793872148870482, 48.077900108122954], [-1.793897823023523, 48.07785393546863], [-1.793911798163742, 48.07781375973895], [-1.793918619398378, 48.077772761439725]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5406;5406;Réseau d'armature;Réseau de transit;Rond-point;35076;Sens unique;80
2025-11-04T17:24:00+01:00;15124_D;47;18;75;heavy;2;48.079094029012246, -1.7937801661805786;"{""coordinates"": [[-1.793468971986925, 48.078103490841976], [-1.793722529015912, 48.07885080828015], [-1.793783221082941, 48.079070023910795], [-1.79381456844983, 48.07918324568022], [-1.793995632785851, 48.07983722614985], [-1.794053935846609, 48.08009547670115]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5409;5409;Réseau d'armature;Réseau de transit;Route départementale 288;35076;;80
2025-11-04T17:24:00+01:00;15124_G;36;23;35;heavy;2;48.07907396914117, -1.7939384001729801;"{""coordinates"": [[-1.794213190000768, 48.08007933212913], [-1.794154685571195, 48.07982019315251], [-1.794154240364162, 48.07981842110605], [-1.793972929416245, 48.07916355712807], [-1.793941581696686, 48.07905033535703], [-1.79388059426826, 48.07883005534915], [-1.793879941264843, 48.078827934858374], [-1.793626023833355, 48.07807956190136]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5408;5408;Réseau d'armature;Réseau de transit;Route départementale 288;35076;;80
2025-11-04T17:24:00+01:00;15549_D;31;1;45;heavy;1;48.092485853171425, -1.780362972592175;"{""coordinates"": [[-1.780423849888047, 48.092471935974864], [-1.780302095296303, 48.09249977036799]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5395;5395;Réseau d'appui;Réseau structurant;Rue Nationale;35240;;50
2025-11-04T17:24:00+01:00;15549_G;34;1;48;heavy;1;48.09258800001197, -1.7804150024415644;"{""coordinates"": [[-1.780354125039318, 48.092601917235775], [-1.780475879843811, 48.092574082788175]], ""type"": ""LineString""}";rva_troncon_fcd_v1_1.5394;5394;Réseau d'appui;Réseau structurant;Rue Nationale;35240;;50
