datetime;averageVehicleSpeed;travelTime;trafficStatus;Geo Point;vitesse_maxi;denomination;hierarchie_dv
2025-11-04 17:24:00+01:00;50;3;unknown;48.09773354303869, -1.6550990952231688;50;Rue de Vern;Réseau de distribution
2025-11-04 17:24:00+01:00;32;5;heavy;48.09781676090267, -1.6549964939741812;50;Rue de Vern;Réseau de distribution
2025-11-04 17:24:00+01:00;50;7;unknown;48.09734840340275, -1.6543954486927785;50;Rue de Vern;Réseau de distribution
2025-11-04 17:24:00+01:00;30;11;heavy;48.097432123301466, -1.654293762426739;50;Rue de Vern;Réseau de distribution
2025-11-04 17:24:00+01:00;7;9;congested;48.106609186714316, -1.650960464627716;30;Boulevard Villebois-Mareuil;Réseau de distribution
2025-11-04 17:24:00+01:00;5;14;congested;48.10662076254632, -1.6508002186772808;30;Boulevard Villebois-Mareuil;Réseau de distribution
2025-11-04 17:24:00+01:00;8;7;congested;48.10517884595835, -1.6505602540718995;30;Boulevard Villebois-Mareuil;Réseau de distribution
2025-11-04 17:24:00+01:00;28;2;freeFlow;48.10520029360627, -1.6504023232377327;30;Boulevard Villebois-Mareuil;Réseau de distribution
2025-11-04 17:24:00+01:00;8;27;congested;48.10483099264232, -1.6504595850134298;30;Boulevard Villebois-Mareuil;Réseau de distribution
2025-11-04 17:24:00+01:00;29;8;freeFlow;48.104851317688556, -1.6503013246450422;30;Boulevard Villebois-Mareuil;Réseau de distribution
2025-11-04 17:24:00+01:00;23;15;heavy;48.09938612098577, -1.6521879171760285;50;Boulevard Léon Bourgeois;Réseau de distribution
2025-11-04 17:24:00+01:00;24;14;heavy;48.09947948963966, -1.652268742842406;50;Boulevard Léon Bourgeois;Réseau de distribution
2025-11-04 17:24:00+01:00;16;17;heavy;48.09975630718645, -1.651233060561161;50;Boulevard Léon Bourgeois;Réseau de distribution
2025-11-04 17:24:00+01:00;24;12;heavy;48.09984976954587, -1.651313645042917;50;Boulevard Léon Bourgeois;Réseau de distribution
2025-11-04 17:24:00+01:00;3;104;congested;48.10012177288901, -1.650300777276035;50;Boulevard Léon Bourgeois;Réseau de distribution
2025-11-04 17:24:00+01:00;25;11;heavy;48.100200460989186, -1.650413542813179;50;Boulevard Léon Bourgeois;Réseau de distribution
2025-11-04 17:24:00+01:00;34;13;heavy;48.09833816863314, -1.6548870787209884;50;Boulevard Léon Bourgeois;Réseau de distribution
2025-11-04 17:24:00+01:00;3;151;congested;48.098431549676846, -1.6549678708737137;50;Boulevard Léon Bourgeois;Réseau de distribution
2025-11-04 17:24:00+01:00;50;6;unknown;48.101905706602984, -1.6496304117936815;50;Boulevard Villebois-Mareuil;Réseau de distribution
2025-11-04 17:24:00+01:00;27;12;heavy;48.10189263442412, -1.6494704637003168;50;Boulevard Villebois-Mareuil;Réseau de distribution
2025-11-04 17:24:00+01:00;50;6;unknown;48.10018027947197, -1.649441598387373;50;Rue de Châteaugiron;Réseau de distribution
2025-11-04 17:24:00+01:00;27;12;heavy;48.10027764960288, -1.6493720863855974;50;Rue de Châteaugiron;Réseau de distribution
2025-11-04 17:24:00+01:00;33;6;unknown;48.098100364040825, -1.6435187717438686;50;Rue de Châteaugiron;Réseau de distribution
2025-11-04 17:24:00+01:00;27;8;heavy;48.09818168572465, -1.6434128326963973;50;Rue de Châteaugiron;Réseau de distribution
2025-11-04 17:24:00+01:00;41;28;heavy;48.10325596204507, -1.717171854294482;70;Porte de Cleunay;Réseau de distribution
2025-11-04 17:24:00+01:00;18;62;congested;48.103175235730504, -1.7164078553500324;90;Route nationale 136;Route nationale
2025-11-04 17:24:00+01:00;15;33;congested;48.10291779542079, -1.7143416493729586;50;Porte de Cleunay;Réseau de distribution
2025-11-04 17:24:00+01:00;22;58;heavy;48.10084376321955, -1.7144054478667872;70;Porte de Cleunay;Réseau de distribution
2025-11-04 17:24:00+01:00;22;97;congested;48.096928797741185, -1.7125220045078076;90;Route nationale 136;Route nationale
2025-11-04 17:24:00+01:00;9;106;congested;48.10525596778487, -1.702321034180354;50;Boulevard Voltaire;Réseau de distribution
2025-11-04 17:24:00+01:00;21;46;heavy;48.1051481030815, -1.7023266886374218;50;Boulevard Voltaire;Réseau de distribution
2025-11-04 17:24:00+01:00;45;13;freeFlow;48.10522401193743, -1.7051242563502367;50;Rue Jules Vallès;Réseau de distribution
2025-11-04 17:24:00+01:00;13;233;congested;48.097946843067675, -1.7134483009139514;90;Route nationale 136;Route nationale
2025-11-04 17:24:00+01:00;12;41;congested;48.105376499203864, -1.707048396578909;50;Rue Jules Vallès;Réseau de distribution
2025-11-04 17:24:00+01:00;39;12;freeFlow;48.10526915715534, -1.7070311432061631;50;Rue Jules Vallès;Réseau de distribution
2025-11-04 17:24:00+01:00;7;54;congested;48.10509904185824, -1.6941487240674344;50;Boulevard Voltaire;Réseau de distribution
2025-11-04 17:24:00+01:00;5;68;congested;48.10499504205195, -1.6940684970579063;50;Boulevard Voltaire;Réseau de distribution
2025-11-04 17:24:00+01:00;50;6;unknown;48.10511561293022, -1.6953750866756367;50;Boulevard Voltaire;Réseau de distribution
2025-11-04 17:24:00+01:00;4;67;congested;48.10500773963254, -1.6953803147849722;50;Boulevard Voltaire;Réseau de distribution
2025-11-04 17:24:00+01:00;5;58;congested;48.10502552545093, -1.6964806320917911;50;Boulevard Voltaire;Réseau de distribution
2025-11-04 17:24:00+01:00;50;5;unknown;48.105150055708386, -1.6975015077566598;50;Boulevard Voltaire;Réseau de distribution
2025-11-04 17:24:00+01:00;8;31;congested;48.105042188043136, -1.697506989075046;50;Boulevard Voltaire;Réseau de distribution
2025-11-04 17:24:00+01:00;51;2;freeFlow;48.10503410204262, -1.6935448045910886;50;Rue Claude Bernard;Réseau de distribution
2025-11-04 17:24:00+01:00;6;15;congested;48.105018959456594, -1.6933852543770955;50;Rue Claude Bernard;Réseau de distribution
2025-11-04 17:24:00+01:00;50;2;unknown;48.10345309261552, -1.694119048091082;50;Rue Claude Bernard;Réseau de distribution
2025-11-04 17:24:00+01:00;22;4;heavy;48.10342877496372, -1.6939620522628425;50;Rue Claude Bernard;Réseau de distribution
2025-11-04 17:24:00+01:00;9;42;congested;48.09741504380182, -1.6937154243505042;50;Boulevard Pierre Mendès-France;Réseau de distribution
2025-11-04 17:24:00+01:00;26;2;heavy;48.092154212974535, -1.6741990979136898;50;Avenue Henri Fréville;Réseau de distribution
2025-11-04 17:24:00+01:00;5;141;congested;48.09209454828756, -1.672945527544001;50;Boulevard de l'Yser;Réseau de distribution
2025-11-04 17:24:00+01:00;11;15;congested;48.09223811534265, -1.6745050716813585;50;Boulevard de l'Yser;Réseau de distribution
2025-11-04 17:24:00+01:00;14;35;congested;48.097751296991134, -1.656421795974117;50;Boulevard Franklin Roosevelt;Réseau de distribution
2025-11-04 17:24:00+01:00;27;18;heavy;48.09784534010821, -1.656500857323249;50;Boulevard Franklin Roosevelt;Réseau de distribution
2025-11-04 17:24:00+01:00;11;34;congested;48.09686158282472, -1.6532462967097452;50;Rue de Vern;Réseau de distribution
2025-11-04 17:24:00+01:00;50;4;unknown;48.096330027657814, -1.652519238857218;50;Rue de Vern;Réseau de distribution
2025-11-04 17:24:00+01:00;29;6;heavy;48.09641449832547, -1.652418947721246;50;Rue de Vern;Réseau de distribution
2025-11-04 17:24:00+01:00;50;5;unknown;48.09597403793693, -1.6518636356533647;50;Rue de Vern;Réseau de distribution
2025-11-04 17:24:00+01:00;27;9;heavy;48.09605740434609, -1.6517613069088894;50;Rue de Vern;Réseau de distribution
2025-11-04 17:24:00+01:00;23;4;heavy;48.09577425436933, -1.6512370618721703;50;Rue de Vern;Réseau de distribution
2025-11-04 17:24:00+01:00;50;4;unknown;48.09545007974346, -1.6509579586452119;50;Rue de Vern;Réseau de distribution
2025-11-04 17:24:00+01:00;5;41;congested;48.09552487697741, -1.6508417754253657;50;Rue de Vern;Réseau de distribution
2025-11-04 17:24:00+01:00;50;7;unknown;48.09438341614515, -1.6495746175204902;50;Rue de Vern;Réseau de distribution
2025-11-04 17:24:00+01:00;28;12;heavy;48.094455063118126, -1.6494541246993597;50;Rue de Vern;Réseau de distribution
2025-11-04 17:24:00+01:00;50;12;unknown;48.09350099099759, -1.6484301380140727;50;Rue de Vern;Réseau de distribution
2025-11-04 17:24:00+01:00;34;17;heavy;48.09357125462546, -1.6483078455844666;50;Rue de Vern;Réseau de distribution
2025-11-04 17:24:00+01:00;50;6;unknown;48.095000197401696, -1.650373483022262;50;Rue de Vern;Réseau de distribution
2025-11-04 17:24:00+01:00;28;11;heavy;48.095069836084946, -1.6502503931162114;50;Rue de Vern;Réseau de distribution
2025-11-04 17:24:00+01:00;50;9;unknown;48.09249630059824, -1.6471438095199837;50;Rue de Vern;Réseau de distribution
2025-11-04 17:24:00+01:00;25;19;heavy;48.09256656111522, -1.6470215154436207;50;Rue de Vern;Réseau de distribution
2025-11-04 17:24:00+01:00;28;9;heavy;48.089279813505925, -1.644661826302275;50;Rue de Vern;Réseau de distribution
2025-11-04 17:24:00+01:00;36;9;freeFlow;48.09144156763999, -1.6566949774696422;50;Boulevard Léon Grimault;Réseau de distribution
2025-11-04 17:24:00+01:00;36;8;freeFlow;48.09143240684648, -1.6555476053054756;50;Boulevard Léon Grimault;Réseau de distribution
2025-11-04 17:24:00+01:00;35;13;freeFlow;48.091412742332956, -1.6541705973273308;50;Boulevard Léon Grimault;Réseau de distribution
2025-11-04 17:24:00+01:00;6;52;congested;48.09074537347919, -1.645076273681416;50;Rue de Vern;Réseau de distribution
2025-11-04 17:24:00+01:00;67;15;freeFlow;48.08286440034145, -1.6981831938896361;90;Porte de Bréquigny;Réseau structurant
2025-11-04 17:24:00+01:00;52;27;heavy;48.08387656111076, -1.6984426512645108;90;Route nationale 136;Route nationale
2025-11-04 17:24:00+01:00;50;3;unknown;48.0971717829198, -1.6418902204590085;50;Rue de Châteaugiron;Réseau de distribution
2025-11-04 17:24:00+01:00;27;6;heavy;48.097256744330124, -1.6417908557653893;50;Rue de Châteaugiron;Réseau de distribution
2025-11-04 17:24:00+01:00;41;40;heavy;48.08152136416591, -1.696257626549721;90;Porte de Bréquigny;Réseau structurant
2025-11-04 17:24:00+01:00;72;10;freeFlow;48.08151919483246, -1.696500683340068;90;Route nationale 136;Route nationale
2025-11-04 17:24:00+01:00;61;4;heavy;48.085559013323255, -1.6995093932301164;90;Route nationale 136;Route nationale
2025-11-04 17:24:00+01:00;22;37;congested;48.084855986237194, -1.6992518215827281;90;Route nationale 136;Route nationale
2025-11-04 17:24:00+01:00;20;76;congested;48.08225050025644, -1.6974937076978436;90;Route nationale 136;Route nationale
2025-11-04 17:24:00+01:00;23;10;heavy;48.08617319145469, -1.6953116060097382;50;Rue de Nantes;Réseau de distribution
2025-11-04 17:24:00+01:00;17;13;heavy;48.08613218051606, -1.6951626027282076;50;Rue de Nantes;Réseau de distribution
2025-11-04 17:24:00+01:00;23;11;heavy;48.085595911680315, -1.6956545110716652;50;Rue de Nantes;Réseau de distribution
2025-11-04 17:24:00+01:00;17;16;heavy;48.08555701912018, -1.695504249574475;50;Rue de Nantes;Réseau de distribution
2025-11-04 17:24:00+01:00;29;42;heavy;48.094564018926405, -1.6879235385942895;50;Boulevard Georges Clemenceau;Réseau de distribution
2025-11-04 17:24:00+01:00;7;170;congested;48.09467179104224, -1.6879141633442385;50;Boulevard Georges Clemenceau;Réseau de distribution
2025-11-04 17:24:00+01:00;35;14;freeFlow;48.0941453238317, -1.6809011217373677;50;Boulevard Georges Clemenceau;Réseau de distribution
2025-11-04 17:24:00+01:00;8;61;congested;48.094252780531406, -1.6808860443286253;50;Boulevard Georges Clemenceau;Réseau de distribution
2025-11-04 17:24:00+01:00;29;24;heavy;48.09400731613717, -1.67872590754544;50;Boulevard Georges Clemenceau;Réseau de distribution
2025-11-04 17:24:00+01:00;23;30;heavy;48.09411476062412, -1.678710637498373;50;Boulevard Georges Clemenceau;Réseau de distribution
2025-11-04 17:24:00+01:00;26;16;heavy;48.093877842065154, -1.6766658279711553;50;Boulevard Georges Clemenceau;Réseau de distribution
2025-11-04 17:24:00+01:00;28;14;heavy;48.093985322862935, -1.6766511384063012;50;Boulevard Georges Clemenceau;Réseau de distribution
2025-11-04 17:24:00+01:00;30;12;heavy;48.09438741257762, -1.6849259746772438;50;Boulevard Georges Clemenceau;Réseau de distribution
2025-11-04 17:24:00+01:00;19;19;heavy;48.094494932931546, -1.684911945023377;50;Boulevard Georges Clemenceau;Réseau de distribution
2025-11-04 17:24:00+01:00;17;4;heavy;48.0934253928174, -1.668964412831354;50;Boulevard Emile Combes;Réseau de distribution
2025-11-04 17:24:00+01:00;20;3;heavy;48.093532690547576, -1.6689469945246533;50;Boulevard Emile Combes;Réseau de distribution
2025-11-04 17:24:00+01:00;32;12;heavy;48.09344685895543, -1.6680516386082664;50;Boulevard Emile Combes;Réseau de distribution
2025-11-04 17:24:00+01:00;21;18;heavy;48.09355216944037, -1.6680837111372897;50;Boulevard Emile Combes;Réseau de distribution
2025-11-04 17:24:00+01:00;27;9;heavy;48.09376967489316, -1.6669269729436929;50;Boulevard Emile Combes;Réseau de distribution
2025-11-04 17:24:00+01:00;21;13;heavy;48.093863470248266, -1.667006681559331;50;Boulevard Emile Combes;Réseau de distribution
2025-11-04 17:24:00+01:00;36;3;freeFlow;48.09398226648004, -1.6663736531169557;50;Boulevard Emile Combes;Réseau de distribution
2025-11-04 17:24:00+01:00;28;4;heavy;48.09407555895618, -1.6664546663870452;50;Boulevard Emile Combes;Réseau de distribution
2025-11-04 17:24:00+01:00;39;11;freeFlow;48.09431772427221, -1.6654946963440362;50;Boulevard Emile Combes;Réseau de distribution
2025-11-04 17:24:00+01:00;28;15;heavy;48.0944116343093, -1.665574104313933;50;Boulevard Emile Combes;Réseau de distribution
2025-11-04 17:24:00+01:00;31;7;heavy;48.09518230471153, -1.6632048372374548;50;Boulevard Emile Combes;Réseau de distribution
2025-11-04 17:24:00+01:00;28;7;heavy;48.095276149451436, -1.6632844183171531;50;Boulevard Emile Combes;Réseau de distribution
2025-11-04 17:24:00+01:00;21;9;heavy;48.09541092979194, -1.662598979986487;50;Boulevard Emile Combes;Réseau de distribution
2025-11-04 17:24:00+01:00;28;6;heavy;48.0955051759761, -1.662677497152903;50;Boulevard Emile Combes;Réseau de distribution
2025-11-04 17:24:00+01:00;8;33;congested;48.095676076462645, -1.6618905572016582;50;Boulevard Emile Combes;Réseau de distribution
2025-11-04 17:24:00+01:00;28;9;heavy;48.095770281143956, -1.6619691856844532;50;Boulevard Emile Combes;Réseau de distribution
2025-11-04 17:24:00+01:00;28;3;heavy;48.09392885490121, -1.6756980861741664;50;Boulevard Georges Clemenceau;Réseau de distribution
2025-11-04 17:24:00+01:00;23;3;heavy;48.09375509929536, -1.6744155595761794;50;Boulevard Georges Clemenceau;Réseau de distribution
2025-11-04 17:24:00+01:00;20;3;heavy;48.093862584760565, -1.674400946111567;50;Boulevard Georges Clemenceau;Réseau de distribution
2025-11-04 17:24:00+01:00;12;38;congested;48.09360927238207, -1.6719716446179353;50;Boulevard Georges Clemenceau;Réseau de distribution
2025-11-04 17:24:00+01:00;21;22;heavy;48.093716814783946, -1.6719579964683606;50;Boulevard Georges Clemenceau;Réseau de distribution
2025-11-04 17:24:00+01:00;13;42;congested;48.09349697486372, -1.6700923621306756;50;Boulevard Emile Combes;Réseau de distribution
2025-11-04 17:24:00+01:00;18;30;heavy;48.09360444257347, -1.6700774607835447;50;Boulevard Emile Combes;Réseau de distribution
2025-11-04 17:24:00+01:00;30;13;heavy;48.09482117143206, -1.6641618072923228;50;Boulevard Emile Combes;Réseau de distribution
2025-11-04 17:24:00+01:00;28;14;heavy;48.09491530240033, -1.6642406309714008;50;Boulevard Emile Combes;Réseau de distribution
2025-11-04 17:24:00+01:00;13;57;congested;48.09156502546388, -1.6703379710262072;50;Boulevard Oscar Leroux;Réseau de distribution
2025-11-04 17:24:00+01:00;15;27;congested;48.09146486000124, -1.6682048481080485;50;Boulevard Oscar Leroux;Réseau de distribution
2025-11-04 17:24:00+01:00;11;15;congested;48.09153127275682, -1.6646111584172683;50;Boulevard Oscar Leroux;Réseau de distribution
2025-11-04 17:24:00+01:00;11;35;congested;48.09150840497409, -1.665676680690209;50;Boulevard Oscar Leroux;Réseau de distribution
2025-11-04 17:24:00+01:00;33;19;heavy;48.09621709305843, -1.6604632189916968;50;Boulevard Franklin Roosevelt;Réseau de distribution
2025-11-04 17:24:00+01:00;28;22;heavy;48.09631091708525, -1.660542856006561;50;Boulevard Franklin Roosevelt;Réseau de distribution
2025-11-04 17:24:00+01:00;20;25;heavy;48.0969204183018, -1.6586031464511852;50;Boulevard Franklin Roosevelt;Réseau de distribution
2025-11-04 17:24:00+01:00;31;17;heavy;48.09701460647353, -1.6586818208194676;50;Boulevard Franklin Roosevelt;Réseau de distribution
2025-11-04 17:24:00+01:00;25;7;heavy;48.097342697330646, -1.657491655180049;50;Boulevard Franklin Roosevelt;Réseau de distribution
2025-11-04 17:24:00+01:00;19;8;heavy;48.09743556415866, -1.657573756093956;50;Boulevard Franklin Roosevelt;Réseau de distribution
2025-11-04 17:24:00+01:00;18;28;heavy;48.09320049195969, -1.6745985287047804;50;Avenue Henri Fréville;Réseau de distribution
2025-11-04 17:24:00+01:00;23;3;heavy;48.092168063973475, -1.6748196629288437;50;Avenue Henri Fréville;Réseau de distribution
2025-11-04 17:24:00+01:00;28;17;heavy;48.08519643116611, -1.6435913816561427;50;Rue de Vern;Réseau de distribution
2025-11-04 17:24:00+01:00;10;102;congested;48.083521776047085, -1.6446587503378958;70;Porte du Blosne;Réseau de transit
2025-11-04 17:24:00+01:00;55;24;freeFlow;48.08334984554251, -1.6442551923259348;50;Porte du Blosne;Réseau de transit
2025-11-04 17:24:00+01:00;99;11;freeFlow;48.08504256841141, -1.6417502857027497;70;Porte du Blosne;Réseau de distribution
2025-11-04 17:24:00+01:00;24;4;congested;48.09037714349108, -1.6299598427563107;90;Route nationale 136;Route nationale
2025-11-04 17:24:00+01:00;87;43;freeFlow;48.087607689814845, -1.6348407708970791;90;Route nationale 136;Route nationale
2025-11-04 17:24:00+01:00;11;95;congested;48.09126935825255, -1.6283276121063266;90;Route nationale 136;Route nationale
2025-11-04 17:24:00+01:00;106;7;freeFlow;48.09097103787262, -1.628137769160205;70;Porte des Loges;Réseau structurant
2025-11-04 17:24:00+01:00;10;21;congested;48.09230567768101, -1.627496701861766;70;Porte des Loges;Réseau structurant
2025-11-04 17:24:00+01:00;62;6;freeFlow;48.08004776740763, -1.680096998276512;70;Porte de Nantes;Route nationale
2025-11-04 17:24:00+01:00;7;85;congested;48.09480929717144, -1.6366807880647556;50;Rue de Châteaugiron;Réseau de distribution
2025-11-04 17:24:00+01:00;32;19;heavy;48.09490570636284, -1.6366083595705099;50;Rue de Châteaugiron;Réseau de distribution
2025-11-04 17:24:00+01:00;29;30;heavy;48.09352993776275, -1.6328771808120979;50;Rue de Châteaugiron;Réseau de distribution
2025-11-04 17:24:00+01:00;35;26;heavy;48.09362646395255, -1.63280510210545;50;Rue de Châteaugiron;Réseau de distribution
2025-11-04 17:24:00+01:00;24;7;heavy;48.0844230785459, -1.660728917444112;50;Avenue des Pays-Bas;Réseau de distribution
2025-11-04 17:24:00+01:00;6;28;congested;48.08864250504419, -1.6749540727136545;50;Avenue Henri Fréville;Réseau de distribution
2025-11-04 17:24:00+01:00;11;35;congested;48.08611061358449, -1.6750429260110669;50;Avenue Henri Fréville;Réseau de distribution
2025-11-04 17:24:00+01:00;25;13;heavy;48.08619571244051, -1.6744107350458972;50;Avenue Henri Fréville;Réseau de distribution
2025-11-04 17:24:00+01:00;79;11;freeFlow;48.08111190698971, -1.6689887244704782;90;Route nationale 136;Route nationale
2025-11-04 17:24:00+01:00;62;30;heavy;48.081269803213324, -1.6648004489526926;90;Route nationale 136;Route nationale
2025-11-04 17:24:00+01:00;18;71;congested;48.080572847357544, -1.6752220201254702;90;Route nationale 136;Route nationale
2025-11-04 17:24:00+01:00;27;36;congested;48.08091064743762, -1.6706952223368354;90;Route nationale 136;Route nationale
2025-11-04 17:24:00+01:00;30;28;heavy;48.08194070256435, -1.6736150272363173;50;Porte d'Alma;Réseau de distribution
2025-11-04 17:24:00+01:00;37;2;freeFlow;48.081773446848906, -1.6746600281770996;50;Porte d'Alma;Route nationale
2025-11-04 17:24:00+01:00;35;3;freeFlow;48.08153262189515, -1.6754971432115073;50;Porte d'Alma;Route nationale
2025-11-04 17:24:00+01:00;19;35;congested;48.082036608675445, -1.6757113547973896;70;Porte d'Alma;Réseau de distribution
2025-11-04 17:24:00+01:00;38;8;freeFlow;48.08160045059032, -1.6760952428404523;50;Porte d'Alma;Route nationale
2025-11-04 17:24:00+01:00;90;10;freeFlow;48.080892471227095, -1.6735357548852425;70;Porte d'Alma;Route nationale
2025-11-04 17:24:00+01:00;59;8;heavy;48.08039239132927, -1.6766757273829418;90;Porte d'Alma;Route nationale
2025-11-04 17:24:00+01:00;55;5;heavy;48.08069797422764, -1.6732362457937977;90;Porte d'Alma;Route nationale
2025-11-04 17:24:00+01:00;44;55;heavy;48.07986436641481, -1.6720911342968996;70;Porte de Nantes;Route nationale
2025-11-04 17:24:00+01:00;15;25;heavy;48.08322574396609, -1.674578717829381;50;Avenue Henri Fréville;Réseau de distribution
2025-11-04 17:24:00+01:00;14;35;congested;48.08024043782155, -1.678665706340567;90;Route nationale 136;Route nationale
2025-11-04 17:24:00+01:00;43;19;heavy;48.08119650198135, -1.6696953915365516;70;Porte d'Alma;Route nationale
2025-11-04 17:24:00+01:00;43;2;freeFlow;48.081301257953484, -1.6753336536500236;50;Porte d'Alma;Route nationale
2025-11-04 17:24:00+01:00;47;16;heavy;48.081035971787436, -1.6779821362187084;70;Porte d'Alma;Route nationale
2025-11-04 17:24:00+01:00;76;23;freeFlow;48.08069243469604, -1.6749886364378594;90;Route nationale 136;Route nationale
2025-11-04 17:24:00+01:00;37;23;freeFlow;48.081239134087205, -1.676367414185633;50;Porte de Nantes;Route nationale
2025-11-04 17:24:00+01:00;56;10;heavy;48.08054993830143, -1.6746926586577138;90;Porte d'Alma;Route nationale
2025-11-04 17:24:00+01:00;93;15;freeFlow;48.08004289650233, -1.6735905709485184;50;Porte d'Alma;Route nationale
2025-11-04 17:24:00+01:00;63;23;freeFlow;48.079022418503634, -1.6746358971120114;50;Porte d'Alma;Route nationale
2025-11-04 17:24:00+01:00;50;12;heavy;48.08147671348206, -1.656970178138267;90;Route nationale 136;Route nationale
2025-11-04 17:24:00+01:00;68;21;freeFlow;48.081598667051296, -1.6497071356229793;90;Route nationale 136;Route nationale
2025-11-04 17:24:00+01:00;30;34;heavy;48.08444306126348, -1.6412141963339253;90;Route nationale 136;Route nationale
2025-11-04 17:24:00+01:00;17;74;congested;48.082542335847215, -1.6453151124510836;90;Route nationale 136;Route nationale
2025-11-04 17:24:00+01:00;29;50;heavy;48.08166318791009, -1.6501867191172594;90;Route nationale 136;Route nationale
2025-11-04 17:24:00+01:00;15;34;congested;48.088339300050905, -1.6446069636145308;50;Rue de Vern;Réseau de distribution
2025-11-04 17:24:00+01:00;14;37;congested;48.08215708723654, -1.646686716097408;70;Porte du Blosne;Réseau de transit
2025-11-04 17:24:00+01:00;27;13;heavy;48.084459655773976, -1.6427299742605312;70;Rond-point;Réseau de transit
2025-11-04 17:24:00+01:00;92;13;freeFlow;48.08200743145816, -1.644161806073902;70;Porte d'Angers;Réseau de transit
2025-11-04 17:24:00+01:00;85;24;freeFlow;48.08340772937213, -1.6430845857074245;90;Route nationale 136;Route nationale
2025-11-04 17:24:00+01:00;50;6;freeFlow;48.08349267773631, -1.6426941175984153;70;Route départementale 173;Réseau de transit
2025-11-04 17:24:00+01:00;46;6;freeFlow;48.10824383215161, -1.7002920574760507;50;Rue de Lorient;Réseau de distribution
2025-11-04 17:24:00+01:00;37;6;freeFlow;48.108148724245645, -1.7002158727938377;50;Rue de Lorient;Réseau de distribution
2025-11-04 17:24:00+01:00;29;5;heavy;48.105212812545076, -1.6997120324163282;50;Boulevard Voltaire;Réseau de distribution
2025-11-04 17:24:00+01:00;37;3;freeFlow;48.105104905265634, -1.6997153468798816;50;Boulevard Voltaire;Réseau de distribution
2025-11-04 17:24:00+01:00;59;0;freeFlow;48.091592616645066, -1.6617176319262807;50;Boulevard Oscar Leroux;Réseau de distribution
2025-11-04 17:24:00+01:00;36;1;freeFlow;48.09140634952382, -1.6613122727146514;50;Boulevard Oscar Leroux;Réseau de distribution
2025-11-04 17:24:00+01:00;60;4;freeFlow;48.1054022640345, -1.6934847033450797;50;Rue Malakoff;Réseau de distribution
2025-11-04 17:24:00+01:00;4;51;congested;48.105392155889604, -1.693324266373057;50;Rue Malakoff;Réseau de distribution
2025-11-04 17:24:00+01:00;37;5;freeFlow;48.095970201902276, -1.639375406268716;50;Rue de Châteaugiron;Réseau de distribution
2025-11-04 17:24:00+01:00;33;7;heavy;48.102545133104705, -1.7147219006450949;50;Rue Jules Vallès;Réseau de distribution
2025-11-04 17:24:00+01:00;33;2;heavy;48.09455819512719, -1.6981886444124408;50;Boulevard Jean Mermoz;Réseau de distribution
2025-11-04 17:24:00+01:00;27;2;heavy;48.094470675607276, -1.6980943620523192;50;Boulevard Jean Mermoz;Réseau de distribution
2025-11-04 17:24:00+01:00;79;7;freeFlow;48.08176674210964, -1.641278045877042;70;Porte d'Angers;Réseau de transit
2025-11-04 17:24:00+01:00;11;56;congested;48.092983755276606, -1.67426464488291;50;Avenue Henri Fréville;Réseau de distribution
2025-11-04 17:24:00+01:00;32;3;heavy;48.102591728434724, -1.7140599483369772;70;Porte de Cleunay;Réseau de distribution
2025-11-04 17:24:00+01:00;49;2;heavy;48.10262024990793, -1.714177715559173;70;Porte de Cleunay;Réseau de distribution
2025-11-04 17:24:00+01:00;83;7;freeFlow;48.081800811268884, -1.6412780657487451;70;Porte d'Angers;Réseau de transit
2025-11-04 17:24:00+01:00;63;7;freeFlow;48.0867384434634, -1.64423771278983;50;Rue de Vern;Réseau de distribution
2025-11-04 17:24:00+01:00;38;5;freeFlow;48.10789405242537, -1.70257333630473;50;Rue de Lorient;Réseau de distribution
2025-11-04 17:24:00+01:00;38;5;freeFlow;48.10779251409043, -1.7026278699862814;50;Rue de Lorient;Réseau de distribution
2025-11-04 17:24:00+01:00;5;22;congested;48.0835122928557, -1.675129923081575;50;Avenue Henri Fréville;Réseau de distribution
2025-11-04 17:24:00+01:00;27;4;heavy;48.09748876960245, -1.6422162620343355;50;Rue de Châteaugiron;Réseau de distribution
2025-11-04 17:24:00+01:00;50;5;unknown;48.097709442093404, -1.6428465717345682;50;Rue de Châteaugiron;Réseau de distribution
2025-11-04 17:24:00+01:00;27;18;unknown;48.08759514158952, -1.6610476590054855;50;Avenue des Pays-Bas;Réseau de distribution
2025-11-04 17:24:00+01:00;34;14;heavy;48.087591351459935, -1.6608866253812635;50;Avenue des Pays-Bas;Réseau de distribution
2025-11-04 17:24:00+01:00;21;21;heavy;48.090324337379016, -1.7050428280202197;50;Boulevard Jean Mermoz;Réseau structurant
2025-11-04 17:24:00+01:00;9;68;congested;48.09314229821616, -1.7021608741886196;50;Boulevard Jean Mermoz;Réseau de distribution
2025-11-04 17:24:00+01:00;22;23;heavy;48.08943828849369, -1.7059235365897474;50;Avenue Roger Dodin;Réseau structurant
2025-11-04 17:24:00+01:00;13;38;congested;48.09213621743463, -1.7036207028959158;50;Boulevard Jean Mermoz;Réseau de distribution
2025-11-04 17:24:00+01:00;21;3;heavy;48.08982457289465, -1.7057203278343238;30;Porte de Saint-Nazaire;Réseau structurant
2025-11-04 17:24:00+01:00;22;8;heavy;48.09073155020033, -1.7041955364698196;70;Porte de Saint-Nazaire;Réseau structurant
